intent,pattern,response_type,is_master,response
standar_teknis_aplikasi_khusus_rilis_aplikasi_berbasis_web_pemilihan_nama_subdomain,berapa lama proses standar teknis aplikasi khusus rilis aplikasi berbasis web pemilihan nama subdomain?,static,false,"{""type"": ""text"",""body"": ""untuk sop perilisn aplikasi berbasis web dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-rilis-aplikasi-berbasis-web-pemilihan-nama-subdomain/""}"
standar_teknis_aplikasi_khusus_rilis_aplikasi_berbasis_web_pemilihan_nama_subdomain,apakah standar teknis aplikasi khusus rilis aplikasi berbasis web pemilihan nama subdomain bisa diajukan online?,static,false,"{""type"": ""text"",""body"": ""untuk sop perilisn aplikasi berbasis web dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-rilis-aplikasi-berbasis-web-pemilihan-nama-subdomain/""}"
standar_teknis_aplikasi_khusus_rilis_aplikasi_berbasis_web_pemilihan_nama_subdomain,dimana layanan standar teknis aplikasi khusus rilis aplikasi berbasis web pemilihan nama subdomain dilakukan?,static,false,"{""type"": ""text"",""body"": ""untuk sop perilisn aplikasi berbasis web dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-rilis-aplikasi-berbasis-web-pemilihan-nama-subdomain/""}"
standar_teknis_aplikasi_khusus_rilis_aplikasi_berbasis_web_pemilihan_nama_subdomain,berapa biaya untuk standar teknis aplikasi khusus rilis aplikasi berbasis web pemilihan nama subdomain?,static,false,"{""type"": ""text"",""body"": ""untuk sop perilisn aplikasi berbasis web dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-rilis-aplikasi-berbasis-web-pemilihan-nama-subdomain/""}"
standar_teknis_aplikasi_khusus_rilis_aplikasi_berbasis_web_pemilihan_nama_subdomain,bagaimana alur lengkap standar teknis aplikasi khusus rilis aplikasi berbasis web pemilihan nama subdomain dari awal sampai selesai?,static,false,"{""type"": ""text"",""body"": ""untuk sop perilisn aplikasi berbasis web dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-rilis-aplikasi-berbasis-web-pemilihan-nama-subdomain/""}"
standar_teknis_aplikasi_khusus_rilis_aplikasi_berbasis_web_pemilihan_nama_subdomain,siapa yang bisa membantu jika ada kendala standar teknis aplikasi khusus rilis aplikasi berbasis web pemilihan nama subdomain?,static,false,"{""type"": ""text"",""body"": ""untuk sop perilisn aplikasi berbasis web dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-rilis-aplikasi-berbasis-web-pemilihan-nama-subdomain/""}"
standar_teknis_aplikasi_khusus_rilis_aplikasi_berbasis_mobile,apa itu standar teknis aplikasi khusus rilis aplikasi berbasis mobile?,static,false,"{""type"": ""text"",""body"": ""untuk sop perilisan aplikasi berbasis mobile dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-rilis-aplikasi-berbasis-mobile/""}"
standar_teknis_aplikasi_khusus_rilis_aplikasi_berbasis_mobile,bagaimana prosedur standar teknis aplikasi khusus rilis aplikasi berbasis mobile?,static,false,"{""type"": ""text"",""body"": ""untuk sop perilisan aplikasi berbasis mobile dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-rilis-aplikasi-berbasis-mobile/""}"
standar_teknis_aplikasi_khusus_rilis_aplikasi_berbasis_mobile,apa syarat untuk standar teknis aplikasi khusus rilis aplikasi berbasis mobile?,static,false,"{""type"": ""text"",""body"": ""untuk sop perilisan aplikasi berbasis mobile dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-rilis-aplikasi-berbasis-mobile/""}"
standar_teknis_aplikasi_khusus_rilis_aplikasi_berbasis_mobile,dokumen apa yang dibutuhkan untuk standar teknis aplikasi khusus rilis aplikasi berbasis mobile?,static,false,"{""type"": ""text"",""body"": ""untuk sop perilisan aplikasi berbasis mobile dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-rilis-aplikasi-berbasis-mobile/""}"
standar_teknis_aplikasi_khusus_rilis_aplikasi_berbasis_mobile,berapa lama proses standar teknis aplikasi khusus rilis aplikasi berbasis mobile?,static,false,"{""type"": ""text"",""body"": ""untuk sop perilisan aplikasi berbasis mobile dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-rilis-aplikasi-berbasis-mobile/""}"
standar_teknis_aplikasi_khusus_rilis_aplikasi_berbasis_mobile,apakah standar teknis aplikasi khusus rilis aplikasi berbasis mobile bisa diajukan online?,static,false,"{""type"": ""text"",""body"": ""untuk sop perilisan aplikasi berbasis mobile dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-rilis-aplikasi-berbasis-mobile/""}"
standar_teknis_aplikasi_khusus_rilis_aplikasi_berbasis_mobile,dimana layanan standar teknis aplikasi khusus rilis aplikasi berbasis mobile dilakukan?,static,false,"{""type"": ""text"",""body"": ""untuk sop perilisan aplikasi berbasis mobile dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-rilis-aplikasi-berbasis-mobile/""}"
standar_teknis_aplikasi_khusus_rilis_aplikasi_berbasis_mobile,berapa biaya untuk standar teknis aplikasi khusus rilis aplikasi berbasis mobile?,static,false,"{""type"": ""text"",""body"": ""untuk sop perilisan aplikasi berbasis mobile dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-rilis-aplikasi-berbasis-mobile/""}"
standar_teknis_aplikasi_khusus_rilis_aplikasi_berbasis_mobile,bagaimana alur lengkap standar teknis aplikasi khusus rilis aplikasi berbasis mobile dari awal sampai selesai?,static,false,"{""type"": ""text"",""body"": ""untuk sop perilisan aplikasi berbasis mobile dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-rilis-aplikasi-berbasis-mobile/""}"
standar_teknis_aplikasi_khusus_rilis_aplikasi_berbasis_mobile,siapa yang bisa membantu jika ada kendala standar teknis aplikasi khusus rilis aplikasi berbasis mobile?,static,false,"{""type"": ""text"",""body"": ""untuk sop perilisan aplikasi berbasis mobile dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-rilis-aplikasi-berbasis-mobile/""}"
standar_teknis_aplikasi_khusus_sosialisasi_dan_pelatihan,apa itu standar teknis aplikasi khusus sosialisasi dan pelatihan?,static,false,"{""type"": ""text"",""body"": ""untuk sop sosialisai dan pelatihan aplikasi dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-sosialisasi-dan-pelatihan/""}"
standar_teknis_aplikasi_khusus_sosialisasi_dan_pelatihan,bagaimana prosedur standar teknis aplikasi khusus sosialisasi dan pelatihan?,static,false,"{""type"": ""text"",""body"": ""untuk sop sosialisai dan pelatihan aplikasi dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-sosialisasi-dan-pelatihan/""}"
standar_teknis_aplikasi_khusus_sosialisasi_dan_pelatihan,apa syarat untuk standar teknis aplikasi khusus sosialisasi dan pelatihan?,static,false,"{""type"": ""text"",""body"": ""untuk sop sosialisai dan pelatihan aplikasi dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-sosialisasi-dan-pelatihan/""}"
standar_teknis_aplikasi_khusus_sosialisasi_dan_pelatihan,dokumen apa yang dibutuhkan untuk standar teknis aplikasi khusus sosialisasi dan pelatihan?,static,false,"{""type"": ""text"",""body"": ""untuk sop sosialisai dan pelatihan aplikasi dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-sosialisasi-dan-pelatihan/""}"
standar_teknis_aplikasi_khusus_sosialisasi_dan_pelatihan,berapa lama proses standar teknis aplikasi khusus sosialisasi dan pelatihan?,static,false,"{""type"": ""text"",""body"": ""untuk sop sosialisai dan pelatihan aplikasi dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-sosialisasi-dan-pelatihan/""}"
standar_teknis_aplikasi_khusus_sosialisasi_dan_pelatihan,apakah standar teknis aplikasi khusus sosialisasi dan pelatihan bisa diajukan online?,static,false,"{""type"": ""text"",""body"": ""untuk sop sosialisai dan pelatihan aplikasi dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-sosialisasi-dan-pelatihan/""}"
standar_teknis_aplikasi_khusus_sosialisasi_dan_pelatihan,dimana layanan standar teknis aplikasi khusus sosialisasi dan pelatihan dilakukan?,static,false,"{""type"": ""text"",""body"": ""untuk sop sosialisai dan pelatihan aplikasi dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-sosialisasi-dan-pelatihan/""}"
standar_teknis_aplikasi_khusus_sosialisasi_dan_pelatihan,berapa biaya untuk standar teknis aplikasi khusus sosialisasi dan pelatihan?,static,false,"{""type"": ""text"",""body"": ""untuk sop sosialisai dan pelatihan aplikasi dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-sosialisasi-dan-pelatihan/""}"
standar_teknis_aplikasi_khusus_sosialisasi_dan_pelatihan,bagaimana alur lengkap standar teknis aplikasi khusus sosialisasi dan pelatihan dari awal sampai selesai?,static,false,"{""type"": ""text"",""body"": ""untuk sop sosialisai dan pelatihan aplikasi dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-sosialisasi-dan-pelatihan/""}"
standar_teknis_aplikasi_khusus_sosialisasi_dan_pelatihan,siapa yang bisa membantu jika ada kendala standar teknis aplikasi khusus sosialisasi dan pelatihan?,static,false,"{""type"": ""text"",""body"": ""untuk sop sosialisai dan pelatihan aplikasi dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-sosialisasi-dan-pelatihan/""}"
standar_teknis_aplikasi_khusus_verifikasi_dan_validasi_serta_penerbitan_konten,apa itu standar teknis aplikasi khusus verifikasi dan validasi serta penerbitan konten?,static,false,"{""type"": ""text"",""body"": ""untuk sop verifikasi dan validasi serta pembuatan konten aplikasi dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-verifikasi-dan-validasi-serta-penerbitan-konten/""}"
standar_teknis_aplikasi_khusus_verifikasi_dan_validasi_serta_penerbitan_konten,bagaimana prosedur standar teknis aplikasi khusus verifikasi dan validasi serta penerbitan konten?,static,false,"{""type"": ""text"",""body"": ""untuk sop verifikasi dan validasi serta pembuatan konten aplikasi dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-verifikasi-dan-validasi-serta-penerbitan-konten/""}"
standar_teknis_aplikasi_khusus_verifikasi_dan_validasi_serta_penerbitan_konten,apa syarat untuk standar teknis aplikasi khusus verifikasi dan validasi serta penerbitan konten?,static,false,"{""type"": ""text"",""body"": ""untuk sop verifikasi dan validasi serta pembuatan konten aplikasi dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-verifikasi-dan-validasi-serta-penerbitan-konten/""}"
standar_teknis_aplikasi_khusus_verifikasi_dan_validasi_serta_penerbitan_konten,dokumen apa yang dibutuhkan untuk standar teknis aplikasi khusus verifikasi dan validasi serta penerbitan konten?,static,false,"{""type"": ""text"",""body"": ""untuk sop verifikasi dan validasi serta pembuatan konten aplikasi dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-verifikasi-dan-validasi-serta-penerbitan-konten/""}"
standar_teknis_aplikasi_khusus_verifikasi_dan_validasi_serta_penerbitan_konten,berapa lama proses standar teknis aplikasi khusus verifikasi dan validasi serta penerbitan konten?,static,false,"{""type"": ""text"",""body"": ""untuk sop verifikasi dan validasi serta pembuatan konten aplikasi dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-verifikasi-dan-validasi-serta-penerbitan-konten/""}"
standar_teknis_aplikasi_khusus_verifikasi_dan_validasi_serta_penerbitan_konten,apakah standar teknis aplikasi khusus verifikasi dan validasi serta penerbitan konten bisa diajukan online?,static,false,"{""type"": ""text"",""body"": ""untuk sop verifikasi dan validasi serta pembuatan konten aplikasi dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-verifikasi-dan-validasi-serta-penerbitan-konten/""}"
standar_teknis_aplikasi_khusus_verifikasi_dan_validasi_serta_penerbitan_konten,dimana layanan standar teknis aplikasi khusus verifikasi dan validasi serta penerbitan konten dilakukan?,static,false,"{""type"": ""text"",""body"": ""untuk sop verifikasi dan validasi serta pembuatan konten aplikasi dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-verifikasi-dan-validasi-serta-penerbitan-konten/""}"
standar_teknis_aplikasi_khusus_verifikasi_dan_validasi_serta_penerbitan_konten,berapa biaya untuk standar teknis aplikasi khusus verifikasi dan validasi serta penerbitan konten?,static,false,"{""type"": ""text"",""body"": ""untuk sop verifikasi dan validasi serta pembuatan konten aplikasi dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-verifikasi-dan-validasi-serta-penerbitan-konten/""}"
standar_teknis_aplikasi_khusus_verifikasi_dan_validasi_serta_penerbitan_konten,bagaimana alur lengkap standar teknis aplikasi khusus verifikasi dan validasi serta penerbitan konten dari awal sampai selesai?,static,false,"{""type"": ""text"",""body"": ""untuk sop verifikasi dan validasi serta pembuatan konten aplikasi dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-verifikasi-dan-validasi-serta-penerbitan-konten/""}"
standar_teknis_aplikasi_khusus_verifikasi_dan_validasi_serta_penerbitan_konten,siapa yang bisa membantu jika ada kendala standar teknis aplikasi khusus verifikasi dan validasi serta penerbitan konten?,static,false,"{""type"": ""text"",""body"": ""untuk sop verifikasi dan validasi serta pembuatan konten aplikasi dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-verifikasi-dan-validasi-serta-penerbitan-konten/""}"
standar_teknis_aplikasi_khusus_evaluasi_sistem,apa itu standar teknis aplikasi khusus evaluasi sistem?,static,false,"{""type"": ""text"",""body"": ""untuk sop terkait evaluasi sistem dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-evaluasi-sistem/""}"
standar_teknis_aplikasi_khusus_evaluasi_sistem,bagaimana prosedur standar teknis aplikasi khusus evaluasi sistem?,static,false,"{""type"": ""text"",""body"": ""untuk sop terkait evaluasi sistem dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-evaluasi-sistem/""}"
standar_teknis_aplikasi_khusus_evaluasi_sistem,apa syarat untuk standar teknis aplikasi khusus evaluasi sistem?,static,false,"{""type"": ""text"",""body"": ""untuk sop terkait evaluasi sistem dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-evaluasi-sistem/""}"
standar_teknis_aplikasi_khusus_evaluasi_sistem,dokumen apa yang dibutuhkan untuk standar teknis aplikasi khusus evaluasi sistem?,static,false,"{""type"": ""text"",""body"": ""untuk sop terkait evaluasi sistem dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-evaluasi-sistem/""}"
standar_teknis_aplikasi_khusus_evaluasi_sistem,berapa lama proses standar teknis aplikasi khusus evaluasi sistem?,static,false,"{""type"": ""text"",""body"": ""untuk sop terkait evaluasi sistem dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-evaluasi-sistem/""}"
standar_teknis_aplikasi_khusus_evaluasi_sistem,apakah standar teknis aplikasi khusus evaluasi sistem bisa diajukan online?,static,false,"{""type"": ""text"",""body"": ""untuk sop terkait evaluasi sistem dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-evaluasi-sistem/""}"
standar_teknis_aplikasi_khusus_evaluasi_sistem,dimana layanan standar teknis aplikasi khusus evaluasi sistem dilakukan?,static,false,"{""type"": ""text"",""body"": ""untuk sop terkait evaluasi sistem dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-evaluasi-sistem/""}"
standar_teknis_aplikasi_khusus_evaluasi_sistem,berapa biaya untuk standar teknis aplikasi khusus evaluasi sistem?,static,false,"{""type"": ""text"",""body"": ""untuk sop terkait evaluasi sistem dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-evaluasi-sistem/""}"
standar_teknis_aplikasi_khusus_evaluasi_sistem,bagaimana alur lengkap standar teknis aplikasi khusus evaluasi sistem dari awal sampai selesai?,static,false,"{""type"": ""text"",""body"": ""untuk sop terkait evaluasi sistem dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-evaluasi-sistem/""}"
standar_teknis_aplikasi_khusus_evaluasi_sistem,siapa yang bisa membantu jika ada kendala standar teknis aplikasi khusus evaluasi sistem?,static,false,"{""type"": ""text"",""body"": ""untuk sop terkait evaluasi sistem dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-evaluasi-sistem/""}"
standar_teknis_aplikasi_khusus_perawatan_dan_perbaikan,apa itu standar teknis aplikasi khusus perawatan dan perbaikan?,static,false,"{""type"": ""text"",""body"": ""untuk sop terkait perawatan dan perbaikan dapat dilihat disini https://diskominfo.tegalkab.go.id/standar-teknis-aplikasi-khusus-perawatan-dan-perbaikan/""}"
