intent,pattern,response_type,is_master,response
sop_peningkatan_perangkat_keras,apa itu sop peningkatan perangkat keras?|bagaimana prosedur sop peningkatan perangkat keras?|apa syarat untuk sop peningkatan perangkat keras?|dokumen apa yang dibutuhkan untuk sop peningkatan perangkat keras?|berapa lama proses sop peningkatan perangkat keras?|apakah sop peningkatan perangkat keras bisa diajukan online?|dimana layanan sop peningkatan perangkat keras dilakukan?|berapa biaya untuk sop peningkatan perangkat keras?|bagaimana alur lengkap sop peningkatan perangkat keras dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop peningkatan perangkat keras?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari peningkatan perangkat keras adalah penambahan kapasitas dan atau kapabilitas perangkat pada Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam melakukan peningkatan (upgrade) perangkat keras pada Pusat Data Memastikan perangkat keras yang ditingkatkan berfungsi dengan baik\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah:\n2. Pimpinan Dinas Komunikasi dan Informatika Kabupaten Tegal\n3. Penanggung jawab Pusat Data Kabupaten Tegal\n4. Petugas Pusat Data Kabupaten Tegal\n\n📎 Dokumen Pendamping\na. Buku daftar perangkat Pusat Data\nb. Dokumentasi perangkat\nc. Laporan hasil peningkatan\n\n📋 Tahap Pelaksanaan\n1. Penanggung jawab memerintahkan petugas untuk melakukan peningkatan (upgrade) perangkat keras pada salah satu atau beberapa perangkat dalam Pusat Data.\n2. Petugas melakukan analisis mengenai dampak terhadap terhentinya layanan selama proses peningkatan dan menyampaikan hasil analisis yang berisi daftar layanan yang terdampak serta estimasi durasi gangguan layanan selama proses peningkatan.\n3. Penanggung jawab melaporkan kepada pimpinan jika proses peningkatan perangkat keras menyebabkan adanya gangguan atau terhentinya layanan disertai estimasi waktu peningkatan.\n4. Pimpinan membuat edaran kepada OPD jika layanan yang terhenti merupakan layanan kategori critical dan berdampak luas pada layanan lain.\n5. Petugas melakukan peningkatan pada perangkat keras.\n6. Petugas melakukan penyesuaian konfigurasi (jika diperlukan) dan uji coba kinerja terhadap perangkat keras yang telah ditingkatkan.\n7. Petugas membatalkan peningkatan jika perangkat keras yang ditingkatkan mengalami ketidakcocokan, malfungsi dan kendala lain.\n8. Petugas melakukan perubahan spesifikasi peragkat keras pada buku daftar perangkat Pusat Data setelah perangkat keras berhasil ditingkatkan.\n9. Petugas melakukan dokumentasi konfigurasi yang memuat tujuan konfigurasi, kondisi eksisting, tahapan konfigurasi serta hasil konfigurasi.\n10. Petugas membuat laporan hasil peningkatan kepada penanggung jawab disertai dokumentasi.""}"
sop_peningkatan_sistem_operasi,apa itu sop peningkatan sistem operasi?|bagaimana prosedur sop peningkatan sistem operasi?|apa syarat untuk sop peningkatan sistem operasi?|dokumen apa yang dibutuhkan untuk sop peningkatan sistem operasi?|berapa lama proses sop peningkatan sistem operasi?|apakah sop peningkatan sistem operasi bisa diajukan online?|dimana layanan sop peningkatan sistem operasi dilakukan?|berapa biaya untuk sop peningkatan sistem operasi?|bagaimana alur lengkap sop peningkatan sistem operasi dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop peningkatan sistem operasi?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari peningkatan sistem operasi adalah peningkatan versi dari sistem operasi perangkat pada Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam melakukan peningkatan (upgrade) sistem operasi pada Pusat Data Kabupaten Tegal Memastikan sistem operasi yang ditingkatkan berfungsi dengan baik\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah:\n2. Pimpinan Dinas Komunikasi dan Informatika Kabupaten Tegal\n3. Penanggung jawab Pusat Data Kabupaten Tegal\n4. Petugas Pusat Data Kabupaten Tegal\n\n📎 Dokumen Pendamping\na. Dokumentasi konfigurasi\nb. Laporan hasil analisis kesesuaian sistem operasi\nc. Laporan hasil peningkatan sistem operasi\n\n📋 Tahap Pelaksanaan\n1. Penanggung jawab memerintahkan petugas untuk melakukan analisis peningkatan (upgrade) sistem operasi pada salah satu atau beberapa perangkat dalam Pusat Data.\n2. Petugas melakukan analisis mengenai kesesuaian antara versi sistem operasi yang baru dengan lingkungan (environment) yang dibutuhkan aplikasi yang ada di dalam sistem operasi tersebut.\n3. Petugas melaporkan hasil analisis kesesuaian sistem operasi kepada penanggung jawab. Jika tidak sesuai dengan lingkungan (environment) maupun aplikasi di dalam sistem operasi, maka peningkatan ditunda. Petugas dapat melanjutkan peningkatan jika sistem operasi yang baru sesuai dengan lingkungan (environment) dan aplikasi.\n4. Petugas melakukan analisis mengenai dampak terhadap terhentinya layanan selama proses peningkatan dan menyampaikan hasil analisis yang berisi daftar layanan yang terdampak serta estimasi durasi gangguan layanan selama proses peningkatan kepada penanggung jawab.\n5. Penanggung jawab melaporkan kepada pimpinan Dinas Komunikasi dan Informatika jika proses peningkatan sistem operasi mengakibatkan terganggunya atu terhentinya layanan.\n6. Pimpinan membuat edaran kepada OPD jika layanan yang terhenti merupakan layanan kategori critical dan berdampak luas pada layanan lain.\n7. Petugas melakukan backup semua data yang ada pada perangkat yang akan ditingkatkan.\n8. Petugas melakukan peningkatan sistem operasi.\n9. Petugas melakukan uji coba kinerja terhadap sistem operasi yang telah ditingkatkan.\n10. Petugas melakukan dokumentasi konfigurasi yang memuat tujuan konfigurasi, kondisi eksisting, tahapan konfigurasi serta hasil konfigurasi.\n11. Petugas membuat laporan hasil peningkatan sistem operasi kepada penanggung jawab disertai dokumentasi""}"
sop_penghentian_dismantle_perangkat_keras,apa itu sop penghentian dismantle perangkat keras?|bagaimana prosedur sop penghentian dismantle perangkat keras?|apa syarat untuk sop penghentian dismantle perangkat keras?|dokumen apa yang dibutuhkan untuk sop penghentian dismantle perangkat keras?|berapa lama proses sop penghentian dismantle perangkat keras?|apakah sop penghentian dismantle perangkat keras bisa diajukan online?|dimana layanan sop penghentian dismantle perangkat keras dilakukan?|berapa biaya untuk sop penghentian dismantle perangkat keras?|bagaimana alur lengkap sop penghentian dismantle perangkat keras dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop penghentian dismantle perangkat keras?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari penghentian perangkat keras adalah penonaktifan perangkat keras pada Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam melakukan penghentian (dismantle) perangkat keras pada Pusat Data Kabupaten Tegal Memastikan layanan Pusat Data berfungsi dengan baik selama penghentian\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah:\n2. Pimpinan Dinas Komunikasi dan Informatika Kabupaten Tegal\n3. Penanggung Jawab Pusat Data Kabupaten Tegal\n4. Petugas Pusat Data Kabupaten Tegal\n\n📎 Dokumen Pendamping\na. Buku daftar perangkat Pusat Data\nb. Dokumentasi konfigurasi\nc. Laporan penghentian perangkat keras\n\n📋 Tahap Pelaksanaan\n1. Melakukan analisis kelayakan penghentian baik secara teknis maupun administratif terhadap perangkat keras yang diajukan untuk dihentikan.\n2. Melakukan analisis kelayakan penghentian baik secara teknis maupun administratif terhadap perangkat keras yang diajukan untuk dihentikan.\n3. Pimpinan memerintahkan petugas untuk melakukan penghentian (dismantle) perangkat keras pada salah satu atau beberapa perangkat dalam Pusat Data.\n4. Petugas melakukan penghapusan semua data yang ada pada perangkat yang akan dihentikan.\n5. Petugas melakukan penghentian perangkat keras.\n6. Petugas melakukan penghapusan perangkat pada buku daftar perangkat Pusat Data.\n7. Petugas melakukan dokumentasi penghentian perangkat keras yang memuat tujuan, kondisi eksisting serta tahapan penghentian.\n8. Petugas membuat laporan penghentian perangkat keras kepada penanggung jawab Pusat data Kabupaten Tegal.""}"
sop_monitoring_perawatan_sumber_daya_perangkat,apa itu sop monitoring perawatan sumber daya perangkat?|bagaimana prosedur sop monitoring perawatan sumber daya perangkat?|apa syarat untuk sop monitoring perawatan sumber daya perangkat?|dokumen apa yang dibutuhkan untuk sop monitoring perawatan sumber daya perangkat?|berapa lama proses sop monitoring perawatan sumber daya perangkat?|apakah sop monitoring perawatan sumber daya perangkat bisa diajukan online?|dimana layanan sop monitoring perawatan sumber daya perangkat dilakukan?|berapa biaya untuk sop monitoring perawatan sumber daya perangkat?|bagaimana alur lengkap sop monitoring perawatan sumber daya perangkat dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop monitoring perawatan sumber daya perangkat?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari monitoring & perawatan sumber daya perangkat adalah pemantauan sumber daya yaitu load CPU, RAM, DISK, serta jaringan pada server dan perangkat lain dalam Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam melakukan monitoring dan perawatan sumber daya pada Pusat Data Kabupaten Tegal Memastikan sumber daya pada Pusat Data berfungsi dengan baik\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah:\n2. Penanggung jawab Pusat Data Kabupaten Tegal\n3. Petugas Pusat Data KabupatenTegal\n\n📎 Dokumen Pendamping\na. Laporan monitoring berkala\n\n📋 Tahap Pelaksanaan\n1. Petugas melaksanakan monitoring secara berkala dengan mencatat dan atau merekam (dalam grafik) load CPU, RAM, DISK, serta load jaringan.\n2. Petugas membuat analisis dari hasil catatan dan atau rekaman sumber daya.\n3. Petugas membuat laporan berkala kepada penanggung jawab yang berisi resume konsumsi sumber daya perangkat.\n4. Petugas segera melaporkan kepada penanggung jawab jika terdapat masalah pada objek pantauan disertai analisis dan rekomendasi tindak lanjut perbaikan.\n5. Petugas melakukan perbaikan pada objek pantauan setelah mendapat persetujuan penanggung jawab.\n6. Petugas membuat laporan hasil monitoring dan perawatan.""}"
sop_monitoring_perawatan_jaringan_pusat_data,apa itu sop monitoring perawatan jaringan pusat data?|bagaimana prosedur sop monitoring perawatan jaringan pusat data?|apa syarat untuk sop monitoring perawatan jaringan pusat data?|dokumen apa yang dibutuhkan untuk sop monitoring perawatan jaringan pusat data?|berapa lama proses sop monitoring perawatan jaringan pusat data?|apakah sop monitoring perawatan jaringan pusat data bisa diajukan online?|dimana layanan sop monitoring perawatan jaringan pusat data dilakukan?|berapa biaya untuk sop monitoring perawatan jaringan pusat data?|bagaimana alur lengkap sop monitoring perawatan jaringan pusat data dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop monitoring perawatan jaringan pusat data?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari monitoring & perawatan jaringan Pusat Data adalah pemantauan lalu lintas jaringan untuk mengetahui bandwidth dan atau througput jaringan, anomali dan penjagaan keamanan jaringan dalam Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam melakukan monitoring dan jaringan Pusat Data Kabupaten Tegal Memastikan jaringan Pusat Data berfungsi dengan baik dan aman\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah:\n2. Penanggung jawab Pusat Data Kabupaten Tegal\n3. Petugas Pusat Data Kabupaten Tegal\n\n📎 Dokumen Pendamping\na. Laporan monitoring berkala\n\n📋 Tahap Pelaksanaan\n1. Petugas melaksanakan monitoring secara berkala dengan mencatat dan atau merekam (dalam grafik) bandwidth dan atau troughput dari jaringan Pusat Data, memantau router dan firewall serta mitigasi adanya anomali dan celah keamanan.\n2. Petugas membuat analisis dari hasil catatan dan atau rekaman jaringan Pusat Data.\n3. Petugas membuat laporan berkala kepada penanggung jawab yang berisi resume hasil analisis dengan dilampiri catatan dan atau rekaman jaringan Pusat Data.\n4. Petugas segera melaporkan kepada tim penanganan insiden keamanan informasi jika terjadi masalah pada objek pantauan.""}"
sop_monitoring_perawatan_catu_daya_pusat_data,apa itu sop monitoring perawatan catu daya pusat data?|bagaimana prosedur sop monitoring perawatan catu daya pusat data?|apa syarat untuk sop monitoring perawatan catu daya pusat data?|dokumen apa yang dibutuhkan untuk sop monitoring perawatan catu daya pusat data?|berapa lama proses sop monitoring perawatan catu daya pusat data?|apakah sop monitoring perawatan catu daya pusat data bisa diajukan online?|dimana layanan sop monitoring perawatan catu daya pusat data dilakukan?|berapa biaya untuk sop monitoring perawatan catu daya pusat data?|bagaimana alur lengkap sop monitoring perawatan catu daya pusat data dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop monitoring perawatan catu daya pusat data?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari monitoring & perawatan catu daya Pusat Data adalah pemantauan dan perawatan fungsionalitas kelistrikan utama dan cadangan Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam melakukan monitoring dan perawatan catu daya Pusat Data Memastikan catu daya Pusat Data berfungsi dengan baik\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah:\n2. Petugas Pusat Data Kabupaten Tegal\n\n📎 Dokumen Pendamping\na. Kartu kontrol perangkat kelistrikan\nb. Kartu kontrol generator set\nc. Kartu kontrol bahan bakar\n\n📋 Tahap Pelaksanaan\n1. Petugas melaksanakan monitoring secara berkala perangkat kelistrikan pada Pusat data yaitu Mini Circuit Breaker (MCB), Automated Transfer Switch (ATS), timer, relay, dan perangkat listrik lainnya secara berkala.\n2. Petugas mencatat hasil monitoring pada kartu kontrol perangkat kelistrikan berupa tanggal monitoring, keadaaan perangkat (baik/tidak), nama petugas dan paraf.\n3. Petugas melakukan uji kinerja generator set secara berkala diluar jam kerja untuk menjaga performa mesin dan mencatatnya dalam kartu kontrol generator set berupa tanggal monitoring, keadaaan perangkat (baik/tidak), nama petugas dan paraf.\n4. Petugas melakukan pengecekan jumlah bahan bakar dan mencatat jumlahnya pada kartu kontrol bahan bakar berupa tanggal monitoring, jumlah bahan bakar (dalam prosentase), nama petugas dan paraf.\n5. Petugas segera melaporkan kepada penanggung jawab Pusat Data jika terjadi masalah pada objek pantauan diserta rekomendasi tindak lanjut.""}"
sop_monitoring_pengaturan_suhu_pusat_data,apa itu sop monitoring pengaturan suhu pusat data?|bagaimana prosedur sop monitoring pengaturan suhu pusat data?|apa syarat untuk sop monitoring pengaturan suhu pusat data?|dokumen apa yang dibutuhkan untuk sop monitoring pengaturan suhu pusat data?|berapa lama proses sop monitoring pengaturan suhu pusat data?|apakah sop monitoring pengaturan suhu pusat data bisa diajukan online?|dimana layanan sop monitoring pengaturan suhu pusat data dilakukan?|berapa biaya untuk sop monitoring pengaturan suhu pusat data?|bagaimana alur lengkap sop monitoring pengaturan suhu pusat data dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop monitoring pengaturan suhu pusat data?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari monitoring suhu Pusat Data adalah pemantauan dan pengaturan suhu dan kelembaban pada ruang Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam melakukan monitoring dan pengaturan suhu dan kelembaban Pusat Data Memastikan suhu dan kelembaban ruang Pusat Data sesuai dengan standar\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah:\n2. Penanggung jawab Pusat Data KabupatenTegal\n3. Petugas Pusat Data KabupatenTegal\n\n📎 Dokumen Pendamping\na. Kartu kontrol suhu & kelembaban pusat data\n\n📋 Tahap Pelaksanaan\n1. Petugas melaksanakan monitoring secara berkala terhadap suhu dan kelembaban ruang Pusat Data.\n2. Petugas mencatat hasil monitoring pada kartu kontrol suhu & kelembaban berupa tanggal monitoring, suhu ruang, prosentase kelembaban udara, nama petugas dan paraf.\n3. Petugas melakukan pengaturan suhu dan kelembaban jika suhu dan kelembaban ruangan tidak sesuai dengan standar Pusat Data.\n4. Petugas melaporkan kepada penanggung jawab Pusat Data jika terjadi perubahan suhu dan atau kelembaban udara diluar standar.""}"
sop_backup_file,apa itu sop backup file?|bagaimana prosedur sop backup file?|apa syarat untuk sop backup file?|dokumen apa yang dibutuhkan untuk sop backup file?|berapa lama proses sop backup file?|apakah sop backup file bisa diajukan online?|dimana layanan sop backup file dilakukan?|berapa biaya untuk sop backup file?|bagaimana alur lengkap sop backup file dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop backup file?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari backup file adalah proses pencadangan file pada Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam melakukan backup file pada Pusat Data Memastikan file dicadangkan dengan baik\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan backup file ini antara lain adalah:\n2. Petugas Pusat Data Kabupaten Tegal\n\n📎 Dokumen Pendamping\na. Laporan hasil backup file\n\n📋 Tahap Pelaksanaan\n1. Petugas melakukan backup file secara berkala sekurang-kurangnya 1 bulan sekali.\n2. Petugas melakukan akses ke server pusat data secara fisik dan atau remot.\n3. Petugas menyiapkan media penyimpanan berupa media fisik, cloud maupun media lain.\n4. Petugas melakukan penggandaan file (objek backup) kedalam media penyimpanan disertai keterangan tanggal dan jam backup.\n5. Petugas membuat laporan hasil kegiatan backup file yang memuat tanggal dan jam backup, jenis file yang dibackup, besaran file, sumber file serta keterangan lainnya.""}"
sop_backup_data,apa itu sop backup data?|bagaimana prosedur sop backup data?|apa syarat untuk sop backup data?|dokumen apa yang dibutuhkan untuk sop backup data?|berapa lama proses sop backup data?|apakah sop backup data bisa diajukan online?|dimana layanan sop backup data dilakukan?|berapa biaya untuk sop backup data?|bagaimana alur lengkap sop backup data dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop backup data?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari backup data adalah proses pencadangan data pada Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam melakukan backup data pada Pusat Data Memastikan data dicadangkan dengan baik\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah:\n2. Petugas Pusat Data Kabupaten Tegal\n\n📎 Dokumen Pendamping\na. Laporan hasil backup file\n\n📋 Tahap Pelaksanaan\n1. Petugas melakukan backup data secara berkala sekurang-kurangnya 1 minggu sekali.\n2. Petugas melakukan akses ke server pusat data secara fisik dan atau remot.\n3. Petugas menyiapkan media penyimpanan berupa media fisik, cloud maupun media lain.\n4. Petugas masuk kedalam basis data objek backup dan memilih basis data yang akan dibackup secara lagsung dan atau menggunakan aplikasi bantu.\n5. Petugas melakukan penggandaan data (objek backup) kedalam media penyimpanan disertai keterangan tanggal dan jam backup pada nama file.\n6. Petugas mencatat hasil kegiatan backup data yang memuat tanggal dan jam backup, jenis data yang dibackup, besaran file, nama basis data, sumber data serta keterangan lainnya.\n7. Petugas membuat laporan rekapitulasi kegiatan backup data tiap semester.""}"
sop_restore_file,apa itu sop restore file?|bagaimana prosedur sop restore file?|apa syarat untuk sop restore file?|dokumen apa yang dibutuhkan untuk sop restore file?|berapa lama proses sop restore file?|apakah sop restore file bisa diajukan online?|dimana layanan sop restore file dilakukan?|berapa biaya untuk sop restore file?|bagaimana alur lengkap sop restore file dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop restore file?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari restore file adalah proses pengembalian cadangan file pada Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam melakukan pengembalian cadangan file pada Pusat Data Memastikan cadangan file dikembalikan dengan baik\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah:\n2. Petugas Pusat Data Kabupaten Tegal\n\n📎 Dokumen Pendamping\na. Laporan hasil restore file\n\n📋 Tahap Pelaksanaan\n1. Petugas menyiapkan cadangan file pada media penyimpanan (media fisik, cloud maupun media lain) yang akan direstore.\n2. Petugas melakukan akses ke server pusat data secara fisik dan atau remot.\n3. Petugas melakukan penggandaan dan atau pemindahan file dari media penyimpanan ke server Pusat Data.\n4. Petugas membuat laporan hasil kegiatan restore file yang memuat tanggal dan jam restore, jenis data yang direstore, besaran file, serta keterangan lainnya.""}"
sop_restore_data,apa itu sop restore data?|bagaimana prosedur sop restore data?|apa syarat untuk sop restore data?|dokumen apa yang dibutuhkan untuk sop restore data?|berapa lama proses sop restore data?|apakah sop restore data bisa diajukan online?|dimana layanan sop restore data dilakukan?|berapa biaya untuk sop restore data?|bagaimana alur lengkap sop restore data dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop restore data?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari backup data adalah proses pengembalian cadangan data pada Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam melakukan restore data pada Pusat Data Memastikan data dicadangkan dengan baik\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah:\n2. Petugas Pusat Data Kabupaten Tegal\n\n📎 Dokumen Pendamping\na. Laporan hasil restore data\n\n📋 Tahap Pelaksanaan\n1. Petugas menyiapkan media penyimpanan berupa media fisik, cloud maupun media lain.\n2. Petugas melakukan akses ke server pusat data secara fisik dan atau remot.\n3. Petugas masuk kedalam basis data objek restore dan melakukan restore data secara langsung dan atau menggunakan aplikasi bantu.\n4. Petugas membuat laporan hasil kegiatan restore data yang memuat tanggal dan jam restore, jenis data yang direstore, besaran file, nama basis data, sumber data serta keterangan lainnya.""}"
sop_penghapusan_backup_file,apa itu sop penghapusan backup file?|bagaimana prosedur sop penghapusan backup file?|apa syarat untuk sop penghapusan backup file?|dokumen apa yang dibutuhkan untuk sop penghapusan backup file?|berapa lama proses sop penghapusan backup file?|apakah sop penghapusan backup file bisa diajukan online?|dimana layanan sop penghapusan backup file dilakukan?|berapa biaya untuk sop penghapusan backup file?|bagaimana alur lengkap sop penghapusan backup file dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop penghapusan backup file?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari penghapusan backup file adalah proses penghapusan cadangan file pada Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam melakukan penghapusan backup file pada Pusat Data Memastikan cadangan file dikelola dengan baik\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan backup file ini antara lain adalah:\n2. Petugas Pusat Data Kabupaten Tegal\n\n📎 Dokumen Pendamping\na. Laporan hasil backup file\n\n📋 Tahap Pelaksanaan\n1. Petugas melakukan pengecekan pada media penyimpanan cadangan file secara berkala.\n2. Petugas melakukan penghapusan file yang memiliki masa simpan lebih dari 1 tahun.\n3. Petugas membuat laporan terkait hasil penghapusan backup file disertai nama file, jenis file, pemillik file dan keterangan lainnya.""}"
sop_interkoneksi_pusat_data_pemerintah,apa itu sop interkoneksi pusat data pemerintah?|bagaimana prosedur sop interkoneksi pusat data pemerintah?|apa syarat untuk sop interkoneksi pusat data pemerintah?|dokumen apa yang dibutuhkan untuk sop interkoneksi pusat data pemerintah?|berapa lama proses sop interkoneksi pusat data pemerintah?|apakah sop interkoneksi pusat data pemerintah bisa diajukan online?|dimana layanan sop interkoneksi pusat data pemerintah dilakukan?|berapa biaya untuk sop interkoneksi pusat data pemerintah?|bagaimana alur lengkap sop interkoneksi pusat data pemerintah dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop interkoneksi pusat data pemerintah?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari interkoneksi Pusat Data Pemerintah adalah konektifitas jaringan antara Pusat Data Kabupaten Tegal dengan Pusat Data Pemerintah Pusat, Pemerintah Propinsi, maupun Pemerintah Kabupaten/Kota lain.\n\n🎯 Tujuan\nPedoman dalam melakukan interkoneksi antar Pusat Data Pemerintah Menjamin pertukaran data antar Pusat Data Pemerintah berjalan dengan aman\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada interkoneksi Pusat Data Pemerintah ini antara lain adalah:\n2. Pimpinan Dinas Komunikasi dan Informatika Kabupaten Tegal sebagai pihak pemohon atau termohon\n3. Pimpinan IPPD yang bekerjasama Tegal sebagai pihak pemohon atau termohon\n4. Penanggung Jawab Pusat Data Kabupaten Tegal\n5. Penanggung Jawab Pusat Data IPPD yang bekerjasama\n6. Petugas Pusat Data Kabupaten Tegal\n\n📎 Dokumen Pendamping\na. Non-Disclosure Agreement (NDA)\nb. Berita Acara Pembangunan interkoneksi\n\n📋 Tahap Pelaksanaan\n1. IPPD sebagai pemohon mengirimkan permohonan atau pemberitahuan perihal rencana pembangunan interkoneksi Pusat Data kepada pihak termohon.\n2. IPPD sebagai pihak termohon memberikan jawaban kesediaan pembangunan interkoneksi antar Pusat Data.\n3. Jika kedua belah pihak sepakat untuk dilakukan pembangunan interkoneksi, maka penanggung Jawab Pusat Data termohon membuat Non-Disclosure Agreement (NDA).\n4. Pimpinan kedua belah pihak menandatangai Non-Disclosure Agreement (NDA) interkoneksi Pusat Data.\n5. Penanggung Jawab Pusat Data Kabupaten Tegal berkoordinasi dengan Penanggung Jawab Pusat Data IPPD yang bekerjasama untuk merencanakan dan menjadwalkan instalasi maupun konfigurasi jaringan di kedua belah pihak.\n6. Petugas Pusat Data Kabupaten Tegal melakukan instalasi maupun konfigurasi jaringan interkoneksi antar Pusat Data.\n7. Penanggung Jawab Pusat Data Kabupaten Tegal membuat berita acara pembangunan jaringan interkoneksi antar Pusat Data Pemerintah.\n8. Penanggung Jawab Pusat Data Kabupaten Tegal dan Penanggung Jawab Pusat Data IPPD yang bekerjasama menandatangani berita acara pembangunan jaringan interkoneksi antar Pusat Data Pemerintah.""}"
sop_splp_sop_pengajuan_api_dari_splp,apa itu sop SPLP sop pengajuan API dari SPLP?|bagaimana prosedur sop SPLP sop pengajuan API dari SPLP?|apa syarat untuk sop SPLP sop pengajuan API dari SPLP?|dokumen apa yang dibutuhkan untuk sop SPLP sop pengajuan API dari SPLP?|berapa lama proses sop SPLP sop pengajuan API dari SPLP?|apakah sop SPLP sop pengajuan API dari SPLP bisa diajukan online?|dimana layanan sop SPLP sop pengajuan API dari SPLP dilakukan?|berapa biaya untuk sop SPLP sop pengajuan API dari SPLP?|bagaimana alur lengkap sop SPLP sop pengajuan API dari SPLP dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop SPLP sop pengajuan API dari SPLP?,kb,false,"{""type"": ""text"", ""body"": ""splp\n\n📌 Ruang Lingkup\nRuang lingkup dari kegiatan ini adalah permohonan data pada SPLP untuk digunakan oleh perangkat daerah lain.\n\n🎯 Tujuan\nPanduan dalam melakukan pengajuan API dari SPLP.\n\n👥 Pihak yang Terlibat\nPihak yang terlibat pada kegiatan ini antara lain adalah :\n1. Dinas Komunikasi dan Informatika Kab. Tegal sebagai termohon.\n2. Dinas atau perangkat daerah lain sebagai pemohon.\n\n📎 Dokumen Pendamping\na. Surat permohonan\nb. Surat persetujuan dari perangkat daerah pemilik data\nc. Non-disclosure Agreement\n\n📋 Tahap Pelaksanaan\n1. Pemohon mengirim surat permohonan kepada termohon disertakan surat persetujuan dari perangkat daerah pemilik data dan non-disclosure agreement.\n2. Termohon melakukan analisis permohonan.\n3. Jika dapat difasilitasi maka termohon membuat API dan access key. Jika tidak dapat difasilitasi maka pemohon akan mendapatkan pemberitahuan dari termohon.\n4. Termohon menyerahkan API dan access key kepada pemohon.\n5. Pemohon mendapatkan pemberitahuan dari termohon.""}"
